TWEETID		DATE	TWEET	USERID	ACTIVITY (Y/N/U)	activity	
22818718337	vanavond	2010-09-02 18:00:00	Even een powernap en dan vanavond maar weer eens een kijkje in de stad nemen!	51433250	Y	stad in	
22818735147	vanavond	2010-09-02 18:01:00	Vanavond ook leuk gesprek gehad met opdrachtgever @best4umedia gehad. 2011 beloofd weer drukker te worden. Kom maar op zou ik zeggen!	39712770	N		
22818753844	vanavond	2010-09-02 18:01:00	Vorige week vierden we voor het laatst het vrije leven, vanavond dan maar op het gebonden leven?... #altijdietstevieren op naar den haag	130807217	Y	vieren	
22872370336	vanavond	2010-09-03 09:00:00	@berrywijnen komt goed!! nog tips waar heen te gaan...nu de Luz dicht is. vnvnd opening 'Kitsch' en 'roze koek' verder geen idee where to go	26202964	N		
22872372826	vanavond	2010-09-03 09:00:00	"Vanavond zooitje van Ka zn collega's op bezoek. Allemaal vrouwonvriendelijke havenwerkers. Ik zeg \gezellig\""...."""	66948109	Y	afspreken met vrienden	
22872376074	vanavond	2010-09-03 09:00:00	RT @ConDorleone @timvos2 eej man ging jij nou naar annemiek vanavond of..? • Uhm, ik weet nog niet ouwe, misschien ga ik naar m'n oom..	175157333	N		
22872377176	vanavond	2010-09-03 09:00:00	Apple released iOs4.1 met een #iPhone 3G fix waardoor hij weer goed snel wordt :) vanavond 6 september als het goed is	33668635	N		
22872378950	vanavond	2010-09-03 09:00:00	RT @Inzz_: Werken @ DHVC... Vanavond na mijn werk ff de stad in..?? ++ Moette ge doen ja!	40299186	N		
22874791442	vanavond	2010-09-03 10:00:00	Ik heb best honger maarja kmoet nog tot vanavond 8	160497559	N		
22874792958	vanavond	2010-09-03 10:00:00	Straks vanuit huis verder werken aan presentatie en vanavond #gezellig happie/sappie met collega's in www.restaurantsumo.com	29195940	Y	uiteten	
22874800429	vanavond	2010-09-03 10:00:00	'k Dacht dat ik vanavond naar BOO! moest, maar dat is pas volgende week #013. Dan maar een rondje op de fiets vanavond.	19080854	Y	fietsen	
22874810565	vanavond	2010-09-03 10:00:00	@Namrepus Nee, vanavond naar het Piratenfestival! #wapenveld	82681402	Y	naar piratenfestival	
22874822012	vanavond	2010-09-03 10:00:00	Hmm lekker gegeten! Kk veel over 5 minute heb ik nl en dan wiskunde en dan weer lekker vroeg uit, vanavond gezellie opstap @kazerne!	148682824	Y	op stap	
22877584687	vanavond	2010-09-03 11:00:00	@robvrooijen stuur je vanavond zaken door voor de website.	123353506	N		
22877586385	vanavond	2010-09-03 11:00:00	Iemand kaartje kopen voor vanavond van marco v in hees wijk?	85662354	N		
22877591459	vanavond	2010-09-03 11:00:00	Jaja, vanavond naar Massive Attack in Antwerpen. Op Lowlands maar de helft van hun geweldige show gezien #keuzesmaken	89142663	Y	naar optreden	
22877603331	vanavond	2010-09-03 11:00:00	RT @JolieJacobs: Zin om verrast te worden?Vanavond van 0.00 en 01.30 uur Radio 1.Victor Muller over Bambi, Italie, Oma,Vogels, Spyker en ...	99079536	N		
22877603799	vanavond	2010-09-03 11:00:00	http://twitvid.com/ZUM7R - Monteren in de studio voor @weekvanweijers! Wordt top! vanavond 20:20 uur KRO Ned. 3 #tvlab #dwvw	45648099	N		
22880811350	vanavond	2010-09-03 12:00:00	Yes vanavond citylife met mijn lieve zusje en lexxos zin daar in @ nottt.	181962093	Y	naar citylife	
22880816278	vanavond	2010-09-03 12:00:00	Klaar met school, nu ( Shower, Tandarts , chilling enz v dan zien wat er vanavond gaat gebeuren xd	150419514	N		
22880826786	vanavond	2010-09-03 12:00:00	vanavond feestje bij mij thuis voor me mattie en me niewe schattie   @ THUIS DE HOOFD STUDIO HOME	116879538	Y	feesten	
22880836839	vanavond	2010-09-03 12:00:00	Vanavond weer een nieuwe editie van Weekend SNF. Zet je radio dus weer hardddd na 19:00!	142390688	N		
22880841651	vanavond	2010-09-03 12:00:00	De herinrichting v d schoolomgeving Bredascheweg Gem. Ravels zijn eerder klaar dan verwacht, de bredascheweg word vanavond reeds opengesteld	41381296	N		
22884702122	vanavond	2010-09-03 13:00:00	Zo het is weekend :D Zo naar de buren voorbereidingen treffen, want vanavond buurt bbq! =D	113141175	Y	bbqen	
22884730323	vanavond	2010-09-03 13:00:00	@TristanNu Wat ga jij vanavond doen?	111006843	N		
22884732424	vanavond	2010-09-03 13:00:00	@willdekeunink andere keer ga ik wel mee, maar vanavond niet ^^	27410827	N		
22884741235	vanavond	2010-09-03 13:00:00	Klaar met school voor deze week. Nu even kijken wat ik over anderhalfuur ga eten, vanavond weer lekker lang werken.! yeaah! :)	68390091	Y	werken	
22884744610	vanavond	2010-09-03 13:00:00	even de tijd doden op de zaak. Iedereen weg of schoonmaken. Vanavond bruiloft van collega. Slapen tegen de tap na een ochtenddienst.	144605595	Y	bruiloft	
22889236230	vanavond	2010-09-03 14:00:00	eindelikk klaar met werken zo chille en vanavond perty	145805909	Y	feesten	
22889238124	vanavond	2010-09-03 14:00:00	Hmm ik hoed alleen nog ak voor maandag, doe ik vanavond wel.	130175939	N		
22889241199	vanavond	2010-09-03 14:00:00	dalijk nog wel focking bijles, maar vanavond met mn leukies. eindelijk danny weer zien!	157759683	Y	afspreken met vrienden	
22889250244	vanavond	2010-09-03 14:00:00	Zo maar een training maken voor vanavond D3. Ik moet ze maar eens verschrikkelijk afknijpen.	114009715	N		
22889253747	vanavond	2010-09-03 14:00:00	@jeltenieuwhuis oh, goed plan, scheelt een boel tijd, tot vanavond.	15980064	N		
22894195934	vanavond	2010-09-03 15:00:00	#h Vanavond naar @Jorwert_ItFeest Hopen op goed weer. #Jorwert	97614259	Y	naar feest	
22894198904	vanavond	2010-09-03 15:00:00	RT @SuspeciousStarr: RT @Speciall_Kidd: Maar kga een film kijken voor wat afleiding aha, check me vanavond // AHAHA // Poes	108093668	N		
22894200896	vanavond	2010-09-03 15:00:00	@LauraSeijger  viert dat ze om 24 uur vanavond precies een jaar verkering heeft ... komen jullie ook ? :D	24147143	Y	iets vieren	
22894201000	vanavond	2010-09-03 15:00:00	Inmiddels is het 5 uur, heeft mijn moeder de oven volgestopt met een ovenschotel, en kan ik mijn cake vanavond pas bakken. Whaha.	27649370	Y	bakken	
22894201625	vanavond	2010-09-03 15:00:00	@puuutz hij is zooooo vet!! ik ga wel een keertje bij je achterop hè? haha! heel veel plezier vanavond! & misschien zien we elkaar nog!	48381608	N		
22899250704	vanavond	2010-09-03 16:00:00	@TijsvandenBrink Dat wordt nog even bikkelen dus voor vanavond. Hele programma omgooien. Succes ermee.	21204039	Y	bikkelen	
22899251124	vanavond	2010-09-03 16:00:00	@cornaldm Heej jij ook veel plezier vanavond..ik ga zondag naar Utrecht.#WWRY	68107929	N		
22899282119	vanavond	2010-09-03 16:00:00	@utcagio nope, maar vind dit wel goed nieuws opzich.. Hoelaat ga jij vanavond?	71102580	N		
22899285485	vanavond	2010-09-03 16:00:00	LOL.. Linda, Roos en Jessica met Ademnood door de speakers.. voorproefje voor muziek van vanavond ! #fouteninetiesmuziek	175423230	N		
22899288703	vanavond	2010-09-03 16:00:00	godverdomme ik wou dat ik vanavond naar total loss kon	177312184	N		
22904079220	vanavond	2010-09-03 17:00:00	@xirislouise ik mag niet naar je huis vanavond kankerruzie hierzo lekkerbeau	115418251	N		
22904090896	vanavond	2010-09-03 17:00:00	RT @DayenneZ: RT @SODMGLesje: Vanavond toch naar jammy?« Jaa »ga jij?	104967884	N		
22904094263	vanavond	2010-09-03 17:00:00	@hajodevries zitten bij sasalounge in haven even hapje eten. Veel plezier vanavond	54648832	N		
22904102253	vanavond	2010-09-03 17:00:00	RT @Iszdest: Vanavond eten bij @ibbbbi zijn mams fixt de lekkerste turkse pizza's ever! http://myloc.me/bqmIa	125141578	Y	eten 	
22904118691	vanavond	2010-09-03 17:00:00	@robertvlienden trouwens aan de twitter. Dat word vanavond dus weer foto's op de twitter ^^	30639263	N		
22908392029	vanavond	2010-09-03 18:00:00	@pauldeleeuw: jammer dat ik vanavond niet in de studio kan zijn. Is de repetitie van mijn covertekst van Ilse goed gegaan?	89668314	N		
22908393673	vanavond	2010-09-03 18:00:00	Nu dan maar even twilight  afkijken. Wie weet vanavond Eclipse en New Moon als ik het dan nog aankan.	14333169	N		
22908395486	vanavond	2010-09-03 18:00:00	vanavond is een hinderlijk woord om te typen ..	124734009	N		
22908396790	vanavond	2010-09-03 18:00:00	RT @GlennnA: 'k heb weer zin in een tinnychat vanavond	76982181	N		
22908397936	vanavond	2010-09-03 18:00:00	Ok ik gaaaaaa, lekker uit ofzo. als iemand vanavond mee wil natuurlijk hahaha	37409817	Y	feesten	
22962524899	vanavond	2010-09-04 09:00:00	Vanavond mijn partyy:) heb er zin in	88510569	N		
22962527100	vanavond	2010-09-04 09:00:00	Vandaag heerlijk dagje uitrusten, geen plannen. gewoon wat dingetjes voor school doen. Zin in vanavond!	148066728	N		
22962528458	vanavond	2010-09-04 09:00:00	RT @PimHendriksen: Vanavond wat persmateriaal geschoten voor Lucas Lindeboom en Koen Lebens: http://bit.ly/9gYZa1 #fotografie	16200538	N		
22962529804	vanavond	2010-09-04 09:00:00	Een goedemorgen! Pfff drukke dag... 2 verjaardagen en vanavond naar Anneke want die is dan eindelijk terug van vakantie!! :D	46744379	Y	afspreken met vrienden	
22962537566	vanavond	2010-09-04 09:00:00	Straks naar het dorp, boodschapjes doen enzo, huiswerk maken, wachten tot vanavond, dan zie ik me vriendje weer! =)	106707251	N		
22965043344	vanavond	2010-09-04 10:00:00	@frankameijer Goed dat je het zegt! Helemaal vergeten dat dat was.. Ik wacht nog wel even met naar de AH gaan tot vanavond :)	168586379	Y	boodschappen doen	
22965043526	vanavond	2010-09-04 10:00:00	RT @YveBaya: @Stortion aight het 20min vanaf jou. Gaan we dan vanavond? Want ik weet niet wanneer ik weer tijd heb &gt; 44ight is cool	38650330	N		
22965048827	vanavond	2010-09-04 10:00:00	Volgens mij ben ik vanavond home alone =D	143081443	N		
22965054799	vanavond	2010-09-04 10:00:00	@Kim_xJ @xRobien wat trekken jullie vanavond aan ?	78912954	N		
22965057251	vanavond	2010-09-04 10:00:00	JEEEEEJ alles af!!!! EINDELIJK, wat een heerlijk gevoel. Nu lekker relaxen, vanavond werken en dan naar Jan toe (L)	141934467	Y	werken	
22967607445	vanavond	2010-09-04 11:00:00	"Ik weet iets... Maar daar heb je niets aan.\
RT @Patoucheima: Moet een accubox of boombox voor vanavond hebben wie weet iets?#durftevragen"	124112368	N		
22967614578	vanavond	2010-09-04 11:00:00	waaa het is hier echt TE rustig, nog geen 10 klanten gehad. :( kan niet wachten op de BBQ vanavond. #wordtepic	36739002	Y	bbqen	
22967614979	vanavond	2010-09-04 11:00:00	RT @WifeyyD: Wedstrijd van @xGENNNN kyken.. Vanavond naar Piranha 3D #Yuhh / seeheee	44397443	Y	naar bios	
22967615492	vanavond	2010-09-04 11:00:00	@xirislovesyouu weet niet filmpje kijken vanavond denk ik nog wel ff chillen	134123018	Y	chillen	
22967626691	vanavond	2010-09-04 11:00:00	M'n ouders bellen me met de vraag of ik zin heb om vanavond uit eten te gaan in Reeuwijk. Daar zeg ik geen nee tegen #invooreenuitje #zinin	140556349	Y	uiteten	
22970451184	vanavond	2010-09-04 12:00:00	@drumgirll haha ja snap ik volgnes mij heb ik morgen niet normaal spierpijn ga vanavond ook uit dus haha diehard! Succes morgen! Xx	168109059	Y	feesten	
22970453221	vanavond	2010-09-04 12:00:00	@ingesmeele volgens mij had jij al zin in vanavond ongeacht welke muziek er gedraaid word haha	125731644	N		
22970458169	vanavond	2010-09-04 12:00:00	Gaat er vanavond nog iemand stappen in Hoogeveen? #durftevragen	97078727	N		
22970461919	vanavond	2010-09-04 12:00:00	Thuis, omkleden en dan naar #theatergroepdrang voor de kostuums en dan vanavond spelen op de museumnacht in het Haags Historisch Museum!!	122420835	Y	spelen op museumnacht	
22970469934	vanavond	2010-09-04 12:00:00	RT @about_dee: RT @NadiaChantal: Vanavond ff kijkje nemen in heerenveen,, stiekem nog ff naar nino kijke en denke aa ... http://tmi.me/11B9x	104874853	Y	kijken in heerenveen	
22974018352	vanavond	2010-09-04 13:00:00	bezoekt vanavond de eerste thuiswedstrijd Eredivisie handbal van de LIONS in Glanerbrook, 20.00 uur het eerste fluitsigna…http://www.thzl.nl	89526670	Y	wedstrijd kijken	
22974030580	vanavond	2010-09-04 13:00:00	Vrije dag, zon en dus maar de Audi gewassen. Vanavond de blauw straal van Highlander :)	60039773	N		
22974031150	vanavond	2010-09-04 13:00:00	@Jacomijnn dus jij blijft vanavond ook slapen?!	106499326	N		
22974034251	vanavond	2010-09-04 13:00:00	@saphiraap @Judel_juud Ik ken Glee ook niet... ;-) Ik ga vanavond maar gewoon weer vroeg naar bed, ipv nu heeuuul lui ij bed liggen!	102975348	Y	vroeg slapen	
22974041436	vanavond	2010-09-04 13:00:00	Zo man moe dak ben! Zo maar even de deur uit voor cadeautje, tja vanavond weer feest! ;)	22055357	Y	feesten	
22977893284	vanavond	2010-09-04 14:00:00	Vanavond naar scheveningen met Nickyy, Wesley en Richellee :D	66187409	Y	naar scheveningen	
22977896085	vanavond	2010-09-04 14:00:00	gaat slapen voor een feestje vanavond.	55530849	U	feesten	
22977902883	vanavond	2010-09-04 14:00:00	@digivince maareh... doet de inlog het al :P enneh wat had jij gepland voor het eten vanavond?	178864581	N		
22977915690	vanavond	2010-09-04 14:00:00	Zo net wedstrijd moeten fluiten tussen #vitesse08 C1 - #DVG C1 3-0 nu #weekend vanavond als t goed is met Simone weer op msn =D	18678744	Y	msnen	
22977915782	vanavond	2010-09-04 14:00:00	Nu naar c1000 energie enzo halen voor vanavond. Word leuk met me bfffff! Oja en WTF kijkt me broertje:  http://plixi.com/p/43214688	43545383	N		
22982443433	vanavond	2010-09-04 15:00:00	Vanavond samen fietsen of ieders voor zich ?	172429573	N		
22982443817	vanavond	2010-09-04 15:00:00	RT @iDimaZ: @apttt haal me vanavond op bij station reigersbos dan? • En @Fibi3, @Myshoesjkrt	105539364	N		
22982444723	vanavond	2010-09-04 15:00:00	Weer klaar met werken, nu op naar huis en vanavond even een biertje drinken bij @wilco1986!	22911578	Y	bier drinken	
22982444803	vanavond	2010-09-04 15:00:00	@xxxwietske ik kom toch vanavond! wel pas om 10 uur ofzoo	173088694	N		
22982451996	vanavond	2010-09-04 15:00:00	Gaat het vanavond door of niet ..?? Afwachten dus	151573534	N		
22986659761	vanavond	2010-09-04 16:00:00	Vanavond blog ik vanaf Manuscripta - 'de feestelijke opening van het boekenseizoen', standplaats MC Studio: http://bit.ly/apU5gb	9472802	Y	bloggen	
22986671497	vanavond	2010-09-04 16:00:00	Haar stylen en klaarmaken voor vanavond! #partyy	99987229	N		
22986672782	vanavond	2010-09-04 16:00:00	Morgenochtend 10u spelen in loenen dus niet al te laat vanavond	131549686	N		
22986678302	vanavond	2010-09-04 16:00:00	ik denk vanavond even jeugdhonk? ofzo  kheb geen nocht aan pingjummer meke	47993400	N		
22986684689	vanavond	2010-09-04 16:00:00	Ik hoop dat ik vanavond weg mag, ookal viert me mamsie dr verjaardag.	96567499	N		
22990130033	vanavond	2010-09-04 17:00:00	Geen zin om te stappen vanavond... What to do what to do	51075596	N		
22990158652	vanavond	2010-09-04 17:00:00	Tikibad was gruwelliiiijkkk. Vanavond naar een vierkante sponge	183984145	Y	naar vierkante sponge	
22990161322	vanavond	2010-09-04 17:00:00	@suzannetjex5 En ben je nu op dorp vanavond? ;)	48037165	N		
22990166438	vanavond	2010-09-04 17:00:00	Fucking moeehoeeee. Moet ik ook nog uit vanavond. Ik ga zo hard in slaap vallen ergens	25585638	Y	uitgaan	
22990168890	vanavond	2010-09-04 17:00:00	Zijn er tweeps die bij Caulil eten vanavond?	17461603	N		
22994259757	vanavond	2010-09-04 18:00:00	vanavond uit! nu maar even een disco dutje doen	57301089	Y	uitgaan	
22994260905	vanavond	2010-09-04 18:00:00	@deskyet @kevinvanbaayen Vanavond is er ook vuurwerk bij de Lek. Denk rond 22.00 uur ofzo. Kunnen we ook heen	79453061	N		
22994268385	vanavond	2010-09-04 18:00:00	Okeoke,. Cerissa&Anouk gaan zeker uit, maar die gaan wss de hele avond met iemand zitten bekken,. Dus wie gaat er mee uit vanavond [à]	160259737	N		
22994273574	vanavond	2010-09-04 18:00:00	Vanavond tog nog naar holly met de boys en meids of word het tog stadhuisplein?	153909252	N		
22994284690	vanavond	2010-09-04 18:00:00	Even fijn genieten bij VathorstNOW in Amersfoort zit er vanavond niet in. Griepje :( Zonde van de VIP-kaarten die @vincevat mij gaf.	19530531	N		
23045295945	vanavond	2010-09-05 09:00:00	Twitter gaat uit man -- battetij sparen tot vanavond main holla!	75326475	N		
23045328054	vanavond	2010-09-05 09:00:00	@enmelyx hahahahha, ik moet de vaatwasser uitruimen, maar doe ik pas vanavond	165041961	Y	vaatwasser uitruimen	
23045336065	vanavond	2010-09-05 09:00:00	vanavond komt de nieuwe JS maar k heb ze allang gezien op internet.;o	160536786	N		
23045354113	vanavond	2010-09-05 09:01:00	Gisteravond mijn kijkachterstand True Blood weggewerkt, verheugde me op de season finale vanavond... maar die is pas volgende week. Argh!	160159404	N		
23045361034	vanavond	2010-09-05 09:01:00	Lekker in de zon. Hoef vanavond pas weer aan het werk. Heerlijk!'	178670632	Y	werken	
23047822758	vanavond	2010-09-05 10:00:00	Vanavond vertrek naar Genève met EasyJet vlucht 1358	21746572	Y	vertrekken naar geneve	
23047887153	vanavond	2010-09-05 10:01:00	Vanavond naar de film met carla, deidre en anita ;D	184060579	Y	naar film	
23047896930	vanavond	2010-09-05 10:01:00	Iemand nog tips waar ik vanmiddag of vanavond het beste in #Rotterdam naar #kerk kan gaan, of iemand die mee wil? #durftevragen #010	19777865	N		
23047916415	vanavond	2010-09-05 10:02:00	@VogelJan Wat staat er op het menu van @Soulfood_Radio vanavond?	56690162	N		
23047920266	vanavond	2010-09-05 10:02:00	@admirael c.s. als u 't goedkeuhrt aardbeien als dessert vanavond. Ick sal de kroontjes verwijderen ;)	39927283	N		
23050370635	vanavond	2010-09-05 11:00:00	@cwesterveld Jij wel hoor, waarom krijg ik dat nou nooit. Ik ben er niet vanavond hoor, je mag met boyke, heb lekker vrij om te leren	58882276	N		
23050375687	vanavond	2010-09-05 11:00:00	Straks naar schatje toe ' film kijken met baby vanavond chille at city hooogkerk 050 aha pfoe :s	119769336	Y	chillen	
23050379069	vanavond	2010-09-05 11:00:00	Thuis alles aan kant, soepje staat al zo goed als klaar (alleen nog pureren), nu middagje aalten en vanavond een 'lekkere hapjes avond'!!!	50404112	N		
23050388818	vanavond	2010-09-05 11:00:00	Iemand nog leuke filmtips die ik en @jeniene12 vanavond kunnen kijken? :D	77839312	N		
23050398539	vanavond	2010-09-05 11:00:00	Wie gaan er vanavond mee arcaplex om half 8 : #vampiressuck?	168693726	N		
23053193385	vanavond	2010-09-05 12:00:00	@RikSeegers Helaas vandaag huis vol dino's. feest van Oma. vanavond is bram ook in het land. misschein filmpje of een ao3'tje	43885169	N		
23053231229	vanavond	2010-09-05 12:00:00	OEHHH! Vanavond toch naar @Waylonline LOVE YOU MOM.	46076361	Y	naar waylonline	
23053260523	vanavond	2010-09-05 12:01:00	Ik denk dat ik vanavond maar ff richting Utrecht ga als ik me verveel.	161098978	Y	naar utrecht	
23053282232	vanavond	2010-09-05 12:01:00	Boer zoekt vrouw aan het kijken (van 2004 xD), vanavond nieuw seizoen =d Maar daarvoor nog stijldansen (:	26464791	N		
23053287957	vanavond	2010-09-05 12:01:00	Ik zweer @BlackCherry94 & @Sheiibby gaan vanavond omin dansen ik ga sowieso aan de kant staan huppelen gewoon O_o	97305689	U	dansen	
23056477681	vanavond	2010-09-05 13:00:00	@MeneerMarvin wat een geweldig goed idee! Een gezichtsmasker ;D ga ik vanavond doen hihi	117523075	Y	gezichtsmasker opdoen	
23056519362	vanavond	2010-09-05 13:00:00	Wat zie ik nu? Vanavond een nieuwe start van #boerzoektvrouw #ikgakijken	42829850	Y	tv kijken	
23056527044	vanavond	2010-09-05 13:00:00	Ik hoop dat JD ( @driejs ) vanavond de BZVN gaat winnen! Dan blijft de winnaar in Volendam! Is ook de enige terechte winnaar vind ik...	64140436	N		
23056529249	vanavond	2010-09-05 13:00:00	net thuis van het trainen, nu meteen naar roermond tot vanavond followers ciao x	162110731	N		
23056529991	vanavond	2010-09-05 13:00:00	wat een dag eerst hondje van ma weggebracht en toen zijn winterjas weggezogen .... nu effe lekker douche ... waarschijnlijk vanavond bezoek	122007794	Y	bezoek krijgen	
23060394951	vanavond	2010-09-05 14:00:00	@LaurensAMOK ben je kom naar zdam vanavond?	32417595	N		
23060411229	vanavond	2010-09-05 14:00:00	Nog een paar uur en dan is het tijd om @stafeaux te irriteren, te slaan, gewoon omdat het kan. vanavond @ huize van beek	138054795	N		
23060415131	vanavond	2010-09-05 14:00:00	RT @StaceyFallon: Dus vanavond eigen osso.. Wie komt chille	171551518	N		
23060426074	vanavond	2010-09-05 14:00:00	@guusverbeek nee helaas niet, misschien vanavond nog.. Als dat lukt voor 21:00	49698046	N		
23060427174	vanavond	2010-09-05 14:00:00	Verjaardag was leuk! Vanavond komen lisanne, Anne, natas en Zoe nog even. En daarna is de dag alweer voorbij. Dan moet ik weet hw gaan maken	119791501	Y	afspreken met vrienden	
23064828124	vanavond	2010-09-05 15:00:00	RT @charYASMIN: Haaai ik ben stiekem bi. :$ • Hey leuk ik ook daten? Vanavond 6uur?	106756735	N		
23064830117	vanavond	2010-09-05 15:00:00	@mieeess kan je vanavond chille en dan gaan we wat mensjes ophale	102703842	N		
23064840166	vanavond	2010-09-05 15:00:00	heerlijk alweer 2 uurtjes aan een scheikunde verslag gezeten met leon. nu nog de rest van mn huiswerk en vanavond so you think you can dance	144931881	N		
23064844502	vanavond	2010-09-05 15:00:00	lekker met mn liefste stokbrood met aoli etenn&lt;3 vanavond heerlijke mexicaanse wraps! O Arjan probeert vliegen te vangen met stofzuiger :').	121432155	N		
23064865925	vanavond	2010-09-05 15:00:00	@mosstheband ja heel zuur, we hadden er zin in.. maar we zien elkaar donderdag in A'dam! Veel succes vanavond ! Gr L	27208245	N		
23069582213	vanavond	2010-09-05 16:00:00	yeah vanavond mr & ms smith kijken! (al te vaak gezien maar goed..)	86714179	Y	film kijken	
23069591649	vanavond	2010-09-05 16:00:00	Zo terug uit het bos... Nu een borrel, zal wel Cola Light worden, dan koken, en vanavond samen een rustige avond OP de bank VOOR de TV..	82300718	Y	tv kijken	
23069598735	vanavond	2010-09-05 16:00:00	Ik ben moe, heb buikpijn en niks te eten voor vanavond. Maar toch hamd olsun..	48001374	N		
23069632311	vanavond	2010-09-05 16:00:00	Vanavond weer beginnen met een nieuwe box CSI Miami. met dank aan @ricostork voor het lenen.	114429598	Y	tv kijken	
23069635315	vanavond	2010-09-05 16:00:00	ik ga maar buiten de deur eten vanavond #geenzininkoken	63430346	Y	uiteten	
23073831145	vanavond	2010-09-05 17:00:00	Ah kut hoofdpijn terwijl ik vanavond nog wat leuks wilde doen :(	86985934	N		
23073851726	vanavond	2010-09-05 17:00:00	@liekielike ohdus je leeft nog! Kom eens op Skype lekkerwijf! Moet je veel vertellen! Anders vanavond rond 9/10 uur !	70692233	N		
23073862795	vanavond	2010-09-05 17:00:00	Ziet er een beetje raar uit van onderen, maar we liggen vanavond weer eens op de route: de een na de ander... http://plixi.com/p/43454831	14466060	N		
23073866344	vanavond	2010-09-05 17:00:00	"@SophieBoender ik ga nu ff eten, ik mail de foto's vanavond (:\
was echt koninggg"	154138699	Y	fotos mailen	
23073869958	vanavond	2010-09-05 17:00:00	Pfff, middagje Flevoland en Veluwe op de ATB, 90 harde km'rs in de kuiten, vroeg onderuit vanavond anders loop ik morgen geen trap meer op!	108278124	N		
23077688111	vanavond	2010-09-05 18:00:00	@noormiddelbeek yes sur ;p nee maar ik leer vanavond wel, ik zorg voor een goeie indruk ;D	175747404	Y	leren	
23077697159	vanavond	2010-09-05 18:00:00	er is niks te eten,, dan maar #geen avondeten vanavond?	111025348	N		
23077699785	vanavond	2010-09-05 18:00:00	@Amsterdirk Dé TV-tip van vanavond! Docu-film over vier Amsterdamse semi-criminelen; twintig jaar gevolgd met camera.	125716467	N		
23077710899	vanavond	2010-09-05 18:00:00	Sheiz ga alweer begin v.d aflevering #sytycd3 vanavond missen.. Duss ik reken op de twitteraars die kijken ;-) knipoogt naar @AnnemiekDance	148719538	N		
23077738951	vanavond	2010-09-05 18:00:00	Heerlijk gedouched, bed opgemaakt, dus vanavond genieten van een heerlijke frisse bed :)	27060550	Y	vroeg slapen	
23130485296	vanavond	2010-09-06 09:00:00	Nieuws:  GTST start vanavond met het 21ste seizoen. Lees het artikel op http://bit.ly/9LVPgu	166078586	N		
23130492778	vanavond	2010-09-06 09:00:00	back in business.. Agenda strak vol tot vanavond 21.30h, dan vanuit Eindhoven naar Apeldoorn. Motto: Troens ånd, sprenger alle vantros bånd!	176400978	N		
23130503875	vanavond	2010-09-06 09:00:00	Vanavond baantraining # 40! De veertigste op rij met (bijna) droog weer....	84413395	U	trainen	
23130540871	vanavond	2010-09-06 09:01:00	Zo alvast de kippenpootjes in de pan, hoef ik ze vanavond alleen maar op te warmen.	142772418	N		
23130540964	vanavond	2010-09-06 09:01:00	Benieuwd naar het nieuwe decor van @Holland_Sport vanavond http://twitpic.com/2llkqq (vorige decor leverde Ben Zuidwijk veel lof op)	19420149	N		
23133188233	vanavond	2010-09-06 10:00:00	RT @leonieterbraak: Twitter mee in EDNED! Stuur je vraag naar #edned en wie weet behandelen we hem vanavond live bij ons in de studio!!	21083185	N		
23133227021	vanavond	2010-09-06 10:00:00	@Sandravdwilk Dat kan ook ;) Vanavond weet ik meer over onze plannen.	37886916	N		
23133230855	vanavond	2010-09-06 10:00:00	Op mijn stage, bezig met de webcampagne. Vanavond eerste training na het samenvoegen van de dames teams. Ben benieuwd... :-|	157995952	Y	trainen	
23133255745	vanavond	2010-09-06 10:01:00	@geertwilderspvv Ik hoop, dat je kiest voor de proeve van Rutte vanavond als advies aan Mevr. Van Amsberg. Miscchien als nog?	116705429	N		
23133265688	vanavond	2010-09-06 10:01:00	Even flink m'n best gedaan om de huisvrouw te spelen, en nu maar lekker naar school. Vanavond eten met @KENZO__N en @dnllee  yeahh!	51389108	Y	eten 	
23135943212	vanavond	2010-09-06 11:00:00	@Veritas84 Vanavond ff kijken naar onder meer Jan Tromp en Joran venderSloet. Morgenavond?	138781054	Y	tv kijken	
23135952035	vanavond	2010-09-06 11:00:00	Pas en identifier liggen thuis. Wilde vanavond overmaken want ben pas tegen 12en thuis. Weet niet of ik het red om tussendoor	141902977	N		
23135953170	vanavond	2010-09-06 11:00:00	Nu tekenen.. Kan niet wachtte tot vanavond:)	157733115	N		
23135958150	vanavond	2010-09-06 11:00:00	Wat vanavond te doen ?	43593393	N		
23135959599	vanavond	2010-09-06 11:00:00	ik heb toch zo'n zin in vanavond!! als het perfect gaat, ben ik de gelukkigste man van winschooten:D	114418278	N		
23138913705	vanavond	2010-09-06 12:00:00	Terug van Vlieland! Was erg leuk! Ben wel strond verkouden geworden. Vanavond al weer voor De Kelder aan de slag. Dus nu ff bijkomen!	77249507	Y	aan de slag	
23138914037	vanavond	2010-09-06 12:00:00	Vanavond het vernieuwde BNN Today met bijdragen van @MarkTuitert, @PeterRehwinkel en @HansUbbink! Vanaf 20.30 tot 22.00 op Radio1.	19657223	N		
23138920754	vanavond	2010-09-06 12:00:00	RT @JamalCR7: In dit shirt train ik vanavond♡. http://plixi.com/p/43596294 » en ik vrydag ♥	121554854	N		
23138921877	vanavond	2010-09-06 12:00:00	@jasperwillem oef nie best! Vanavond wel of niet door laten gaan? Wil nie ziek worden :-P beterschap iig!	24377937	N		
